,open,close,high,low,volume,money,RSI,MFI,TSI,UO,AO,MACDDI,VIP,VIN,TRIX,MI,CCI,DPO,ARU,ARD,BBH,BBL,BBM,CMF,DR,DLR
2007-07-17,34.27,34.18,34.27,32.74,31737676.0,1055721504.0,70.83611701986985,47.697285714599516,31.424736347903526,61.95147765757924,4.274323529411738,0.2988709264621965,1.0979057591623036,0.8753926701570676,0.6638110114417978,25.074531432219743,146.06422279056517,-2.1179999999999772,96.0,4.0,34.31628588282576,28.019714117174196,31.167999999999978,-0.01930556346256744,-0.26262036766852015,-0.2629658199072793
2007-07-18,33.77,34.06,35.19,33.57,25810059.0,887783301.0,69.88474227524316,57.68536552670275,32.66028685650434,58.2306686727924,4.510911764705856,0.26962915376537033,1.1447846393357548,0.8131811105345095,0.6904695256502744,25.181769639423443,148.35061424220618,-1.4324999999999832,92.0,4.0,34.67632268915102,28.128677310848943,31.402499999999982,0.02588268272421578,-0.3510825043885224,-0.3517002452902318
2007-07-19,33.93,32.94,33.93,32.82,26655912.0,882862136.0,61.57272046550515,56.16258057220672,31.291730585621412,53.59220662681094,4.247088235294097,0.15365291754397536,1.1369168356997967,0.8032454361054764,0.7048228631333666,25.252999870107324,83.63677558220418,-2.203499999999977,88.0,4.0,34.837390942855976,28.189609057143976,31.513499999999976,-0.01779919868176261,-3.2883147386964295,-3.3435950485048327
2007-07-20,33.27,35.09,35.67,33.19,30421309.0,1047423370.0,69.1566034633824,64.81220872486622,32.52918859631579,57.10862053291638,4.314705882352914,0.19772642045942845,1.1889204545454541,0.6941287878787876,0.7233239317228463,25.485856612559786,129.27524873184836,-2.4689999999999834,100.0,44.0,35.37388690139273,28.044113098607234,31.708999999999982,0.01898073211599453,6.527018822100805,6.322846484562961
2007-07-23,35.15,34.8,35.32,34.05,61642215.0,2124859243.0,67.22927975178939,70.97864120665946,32.88648108380751,55.440446097601686,4.059999999999981,0.18363983511304127,1.2038697498820192,0.7333647947144877,0.7400349690112362,25.49495881415005,115.15029791792188,-1.5409999999999755,96.0,40.0,35.784631805411,28.017368194588943,31.900999999999975,0.08069175419701877,-0.826446280991755,-0.8298802814695083
2007-07-24,34.9,34.4,35.02,33.92,56600156.0,1946669247.0,64.55682802408447,61.313324194401005,32.34676223943251,56.794180145867024,3.842735294117631,0.12639957992243733,1.1939736346516003,0.7471751412429374,0.7504168346861697,25.451900121579335,92.9184897099331,-0.6754999999999711,92.0,36.0,36.06957838372621,28.121421616273736,32.09549999999997,0.04329002828388586,-1.1494252873563204,-1.156082240107592
2007-07-25,34.4,34.28,34.4,33.31,51063279.0,1724532296.0,63.73825483293479,55.44268089568697,31.671086531747587,60.51942825116961,3.489558823529393,0.06269292491941103,1.182299182299182,0.7816257816257813,0.7536679904464227,25.374236768893454,67.9655301611088,0.018500000000024386,88.0,32.0,36.30337346692667,28.139626533073283,32.22149999999998,0.09656014270528095,-0.34883720930232176,-0.34944706497737066
2007-07-26,34.35,33.78,34.44,33.44,36136952.0,1216898629.0,60.30697363602398,49.07861161311143,30.096358457002925,54.552591349440945,3.35073529411763,-0.026120738193622817,1.180136319376825,0.773612463485881,0.7471389417662566,25.093705734394497,58.05182332702378,-0.31649999999996936,84.0,28.000000000000004,36.44014169605553,28.332858303944413,32.38649999999997,0.1103364755639892,-1.4585764294049008,-1.4693182349924783
2007-07-27,33.54,33.4,33.94,32.94,31213008.0,1042196374.0,57.76192505635351,44.09328013776763,28.03949836281034,55.909005404431994,2.7856470588235105,-0.11829757450428002,1.0969337289812062,0.8590504451038573,0.730411594587966,24.859058760347164,36.449089594425736,0.7440000000000282,80.0,24.0,36.462266931307454,28.669733068692498,32.565999999999974,0.13339938191087183,-1.1249259917110788,-1.1313011396999695
2007-07-30,33.4,33.91,34.13,33.4,34409765.0,1162535816.0,60.19015753356136,45.92530951379552,26.96026032998993,60.45443621322475,2.369852941176454,-0.15068297564615518,1.0703085483055128,0.893778452200303,0.7095025347220316,24.571839892395353,47.317307093935014,0.3410000000000224,76.0,20.0,36.39138970521076,29.22661029478919,32.808999999999976,0.16111514476606076,1.5269461077844326,1.5154056154892626
2007-07-31,33.91,34.81,34.92,33.19,41190224.0,1398703578.0,64.11120451767971,51.35230215285817,27.152583572691945,62.13694244820473,2.1655588235293948,-0.11866224146422111,1.060386473429951,0.8429951690821254,0.6910461863635156,24.47708707027667,65.99882144961666,1.2190000000000296,72.0,16.0,36.48437676347937,29.61762323652058,33.05099999999997,0.20644439981750998,2.654084340902396,2.619474568580049
